"xseconds,"rate"
"5:","259"
"10:","274"
"15:","191"
"20:","168"
"25:","169"
"30:","173"
"35:","172"
"40:","169"
"45:","171"
"50:","169"
"55:","168"
"60:","168"
"65:","175"
"70:","169"
"75:","169"
"80:","169"
"85:","174"
"90:","176"
"95:","171"
"100:","168"
"105:","168"
"110:","168"
"115:","170"
"120:","175"
"125:","168"
"130:","174"
"135:","172"
"140:","171"
"145:","171"
"150:","173"
"155:","171"
"160:","169"
"165:","174"
"170:","172"
"175:","174"
"180:","173"
"185:","175"
"190:","175"
"195:","167"
"200:","169"
"205:","173"
"210:","171"
"215:","171"
"220:","175"
"225:","174"
"230:","172"
"235:","174"
"240:","175"
