"xseconds,"rate"
"5:","102"
"10:","94"
"15:","87"
"20:","90"
"25:","87"
"30:","89"
"35:","89"
"40:","89"
"45:","89"
"50:","77"
"55:","89"
"60:","91"
"65:","90"
"70:","89"
"75:","88"
"80:","90"
"85:","90"
"90:","90"
"95:","90"
"100:","90"
"105:","90"
"110:","91"
"115:","88"
"120:","89"
"125:","90"
"130:","92"
"135:","86"
"140:","91"
"145:","91"
"150:","87"
"155:","91"
"160:","90"
"165:","90"
"170:","91"
"175:","89"
"180:","90"
"185:","90"
"190:","90"
"195:","88"
"200:","88"
"205:","91"
"210:","89"
"215:","90"
"220:","90"
"225:","91"
"230:","89"
"235:","90"
"240:","102"
