"xseconds,"rate"
"5:","96"
"10:","88"
"15:","89"
"20:","88"
"25:","90"
"30:","88"
"35:","90"
"40:","89"
"45:","77"
"50:","90"
"55:","90"
"60:","90"
"65:","88"
"70:","90"
"75:","89"
"80:","90"
"85:","90"
"90:","91"
"95:","90"
"100:","91"
"105:","91"
"110:","88"
"115:","90"
"120:","90"
"125:","90"
"130:","88"
"135:","90"
"140:","89"
"145:","89"
"150:","91"
"155:","90"
"160:","91"
"165:","91"
"170:","89"
"175:","90"
"180:","90"
"185:","88"
"190:","88"
"195:","90"
"200:","91"
"205:","89"
"210:","90"
"215:","91"
"220:","91"
"225:","88"
"230:","90"
"235:","94"
"240:","104"
