"xseconds,"rate"
"5:","231"
"10:","189"
"15:","185"
"20:","170"
"25:","167"
"30:","166"
"35:","164"
"40:","160"
"45:","170"
"50:","170"
"55:","165"
"60:","162"
"65:","172"
"70:","171"
"75:","162"
"80:","170"
"85:","168"
"90:","160"
"95:","163"
"100:","171"
"105:","169"
"110:","170"
"115:","170"
"120:","173"
"125:","168"
"130:","171"
"135:","164"
"140:","173"
"145:","170"
"150:","169"
"155:","173"
"160:","175"
"165:","174"
"170:","173"
"175:","171"
"180:","171"
"185:","172"
"190:","173"
"195:","169"
"200:","168"
"205:","172"
"210:","172"
"215:","172"
"220:","167"
"225:","167"
"230:","170"
"235:","172"
"240:","172"
