"xseconds,"rate"
"5:","252"
"10:","254"
"15:","203"
"20:","175"
"25:","165"
"30:","171"
"35:","174"
"40:","171"
"45:","171"
"50:","172"
"55:","172"
"60:","169"
"65:","179"
"70:","172"
"75:","169"
"80:","171"
"85:","175"
"90:","174"
"95:","176"
"100:","172"
"105:","168"
"110:","168"
"115:","177"
"120:","173"
"125:","169"
"130:","175"
"135:","170"
"140:","176"
"145:","171"
"150:","171"
"155:","174"
"160:","172"
"165:","169"
"170:","175"
"175:","165"
"180:","171"
"185:","169"
"190:","167"
"195:","174"
"200:","171"
"205:","172"
"210:","172"
"215:","174"
"220:","174"
"225:","169"
"230:","168"
"235:","173"
"240:","171"
