"xseconds,"rate"
"5:","427"
"10:","340"
"15:","301"
"20:","269"
"25:","219"
"30:","186"
"35:","186"
"40:","181"
"45:","185"
"50:","186"
"55:","186"
"60:","185"
"65:","176"
"70:","178"
"75:","197"
"80:","216"
"85:","216"
"90:","217"
"95:","217"
"100:","218"
"105:","209"
"110:","218"
"115:","201"
"120:","175"
"125:","167"
"130:","163"
"135:","164"
"140:","163"
"145:","163"
"150:","165"
"155:","166"
"160:","163"
"165:","167"
"170:","165"
"175:","160"
"180:","157"
"185:","156"
"190:","163"
"195:","166"
"200:","164"
"205:","165"
"210:","165"
"215:","164"
"220:","165"
"225:","163"
"230:","166"
"235:","165"
"240:","159"
