"xseconds,"rate"
"5:","128"
"10:","90"
"15:","92"
"20:","92"
"25:","92"
"30:","92"
"35:","92"
"40:","91"
"45:","91"
"50:","90"
"55:","91"
"60:","92"
"65:","92"
"70:","90"
"75:","91"
"80:","92"
"85:","90"
"90:","92"
"95:","92"
"100:","91"
"105:","90"
"110:","90"
"115:","91"
"120:","90"
"125:","91"
"130:","91"
"135:","88"
"140:","92"
"145:","91"
"150:","91"
"155:","90"
"160:","90"
"165:","91"
"170:","89"
"175:","92"
"180:","91"
"185:","92"
"190:","92"
"195:","92"
"200:","92"
"205:","92"
"210:","90"
"215:","93"
"220:","92"
"225:","89"
"230:","90"
"235:","91"
"240:","105"
