"xseconds,"rate"
"5:","54"
"10:","194"
"15:","258"
"20:","251"
"25:","256"
"30:","250"
"35:","254"
"40:","241"
"45:","252"
"50:","244"
"55:","247"
"60:","256"
"65:","256"
"70:","253"
"75:","250"
"80:","247"
"85:","260"
"90:","253"
"95:","261"
"100:","239"
"105:","261"
"110:","252"
"115:","258"
"120:","243"
"125:","255"
"130:","251"
"135:","244"
"140:","248"
"145:","252"
"150:","256"
"155:","236"
"160:","248"
"165:","249"
"170:","253"
"175:","246"
"180:","256"
"185:","257"
"190:","237"
"195:","231"
"200:","261"
"205:","258"
"210:","249"
"215:","244"
"220:","241"
"225:","246"
"230:","253"
"235:","265"
"240:","317"
