"xseconds,"rate"
"5:","156"
"10:","176"
"15:","177"
"20:","178"
"25:","178"
"30:","178"
"35:","175"
"40:","178"
"45:","178"
"50:","161"
"55:","138"
"60:","127"
"65:","129"
"70:","135"
"75:","139"
"80:","142"
"85:","147"
"90:","147"
"95:","144"
"100:","144"
"105:","148"
"110:","147"
"115:","147"
"120:","143"
"125:","144"
"130:","148"
"135:","147"
"140:","150"
"145:","147"
"150:","146"
"155:","146"
"160:","146"
"165:","148"
"170:","148"
"175:","148"
"180:","148"
"185:","147"
"190:","147"
"195:","147"
"200:","146"
"205:","146"
"210:","146"
"215:","146"
"220:","160"
"225:","193"
"230:","247"
"235:","296"
"240:","386"
